023213,INTL COLLEGE GARD SCH THEOL,HI,Honolulu,96817
4377,KAPIOLANI COMMUNITY COLLEGE,HI,Honolulu,96816
1612,U HAWAII HONOLULU COM COLL,HI,Honolulu,96817
1613,U HAWAII KAPIOLANI COM COLL,HI,Honolulu,96816
1610,UNIVERSITY HAWAII-MANOA,HI,Honolulu,96822
4510,MAUI CMTY COLLEGE,HI,Kahului,96732
1615,U HAWAII MAUI COM COLL,HI,Kahului,96732
4548,HAWAII LOA COLLEGE,HI,Kaneohe,96744
010390,WINDWARD CMTY COLL,HI,Kaneohe,96744
1606,B Y U HAWAII CAMPUS,HI,Laie,96762
1614,U HAWAII KAUAI COM COLL,HI,Lihue,96766
4378,KAUAI COMMUNITY COLLEGE,HI,Lihue Kauai,96766
4410,LEEWARD COMMUNITY COLLEGE,HI,Pearl City,96782
4549,UNIV HAWAII LEEWARD COM COL,HI,Pearl City,96782
021078,UNIV HAWAII WEST OAHU,HI,Pearl City,96782
1869,IOWA STATE UNIVERSITY,IA,Ames,50011
7120,DES MOINES AREA CMTY COLLEGE,IA,Ankeny,50021
7121,FAITH BAPTIST BIBLE COLL SEM,IA,Ankeny,50023
4074,SCOTT CMTY COLL,IA,Bettebdorf,52722
1885,SCOTT COMMUNITY COLLEGE,IA,Bettendorf,52722
8735,DES MOINS AR CC BOON,IA,Boone,50036
6751,NORTHEAST IOWA CMTY COLLEGE,IA,Calmar,52132
4587,NORTHEAST IOWA COMMUNITY COL,IA,Calmar,52132
1890,UNIVERSITY NORTHERN IOWA,IA,Cedar Falls,50614
4076,KIRKWOOD COMMUNITY COLLEGE,IA,Cedar Rapids,52406
1854,COE COLLEGE,IA,Cedar Rpds,52402
1880,MOUNT MERCY UNIVERSITY,IA,Cedar Rpds,52402
6083,INDIAN HILLS CMTY COLL CNTRVLL,IA,Centerville,52544
6098,IOWA WESTERN CC CLARINDA,IA,Clarinda,51632
1881,ASHFORD UNIVERSITY,IA,Clinton,52732
1853,CLINTON COMMUNITY COLLEGE,IA,Clinton,52732
6100,CLINTON COMMUNITY COLLEGE,IA,Clinton,52732
6418,MOUNT SAINT CLARE COLLEGE,IA,Clinton,52732
4598,IOWA WESTERN COMMUNITY COLLEGE,IA,Council Bluffs,51503
7316,IOWA WESTERN COMMUNITY COLLEGE CNCL BLF,IA,Council Bluffs,51501
6122,SOUTHWESTERN CMTY COLL CRESTON,IA,Creston,50801
1857,SOUTHWESTERN COMMUNITY COLLEGE,IA,Creston,50801
4586,AMERICAN INST COMMERCE,IA,Davenport,52807
4075,EASTERN IOWA COMM COLL,IA,Davenport,52801-1221
012300,PALMER COLL CHIROPRC,IA,Davenport,52803
1889,ST AMBROSE UNIV,IA,Davenport,52803
1874,LUTHER COLLEGE,IA,Decorah,52101
3963,AMERICAN INST BUSNSS,IA,Des Moines,50321
1860,DRAKE UNIVERSITY,IA,Des Moines,50311
1867,GRAND VIEW COLLEGE,IA,Des Moines,50316
1855,U OSTEOPTH MED HL SC,IA,Des Moines,50312
1852,CLARKE COLLEGE,IA,Dubuque,52001
023289,EMMAUS BIBLE COLLEGE,IA,Dubuque,52001
1873,LORAS COLLEGE,IA,Dubuque,52001-0178
1891,UNIV DUBUQUE,IA,Dubuque,52001
1897,WARTBURG THEOLOGICAL SEMINARY,IA,Dubuque,52003
6185,IOWA CENTRAL C C EAGLE GROVE,IA,Eagle Grove,50533
1864,IOWA LAKES COMMUNITY COLLEGE EMMETSBURG,IA,Emmetsburg,50536
1858,DIVINE WORD COLLEGE,IA,Epworth,52045
6196,IOWA LAKES CMTY COLL NORTH,IA,Estherville,51334
011113,MAHARISHI INTL UNIV MANAGEMENT,IA,Fairfield,52557
1893,UPPER IOWA UNIVERSITY,IA,Fayette,52142
1895,WALDORF COLLEGE,IA,Forest City,50436
6925,WALDORF COLLEGE,IA,Forest City,50436
1865,IOWA CENTRAL COMMUNITY COLLEGE,IA,Fort Dodge,50501-5798
6217,IOWA CENTRAL C C FT DODGE,IA,Ft Dodge,50501
1868,GRINNELL COLLEGE,IA,Grinnell,50112
1887,SIMPSON COLLEGE IOWA,IA,Indianola,50125
1892,UNIVERSITY IOWA,IA,Iowa City,52242
6193,ELLSWORTH CMTY COLL IOWA VLY,IA,Iowa Falls,50126
1862,ELLSWORTH COMMUNITY COLLEGE,IA,Iowa Falls,50126
8740,SOUTHEASTRN CC SOUTH,IA,Keokuk,52632
1866,GRACELAND COLLEGE,IA,Lamoni,50140
1875,MARSHALLTOWN COM COLLEGE,IA,Marshalltown,50158
6400,NORTH IOWA AREA CMTY COLLEGE,IA,Mason City,50401
1877,NORTH IOWA AREA COMMUNITY COLLEGE,IA,Mason City,50401
1871,IOWA WESLEYAN COLLEGE,IA,Mount Pleasant,52641
1856,CORNELL COLLEGE,IA,Mount Vernon,52314
1882,MUSCATINE CMTY COLL,IA,Muscatine,52761
1883,NORTHWESTERN COLLEGE,IA,Orange City,51041
1900,WILLIAM PENN COLLEGE,IA,Oskaloosa,52577
6312,INDIAN HILLS CMTY COLL OTTUMWA,IA,Ottumwa,52501
8736,INDIAN HILLS COM COLLEGE,IA,Ottumwa,52501
8403,INDIAN HILLS COMMUNITY COLLEGE,IA,Ottumwa,52501
1850,CENTRAL UNIVERSITY IOWA,IA,Pella,50219
6504,NORTHWEST IOWA TECHNICAL COLL,IA,Sheldon,51201
4600,NW IOWA TECHNICAL COLLEGE,IA,Sheldon,51201
1846,BRIAR CLIFF COLLEGE,IA,Sioux City,51104
1879,MORNINGSIDE COLLEGE,IA,Sioux City,51106
7316,WESTERN IOWA TECH CMTY COLLEGE,IA,Sioux City,51102
1859,DORDT COLLEGE,IA,Sioux Ctr,51250
1847,BUENA VISTA COLLEGE,IA,Storm Lake,50588
1894,VENNARD COLLEGE,IA,Univ Park,52595
4595,HAWKEYE COMMUNITY COL,IA,Waterloo,50704
1896,WARTBURG COLLEGE,IA,Waverly,50677
010318,LINCOLN TECH INSTITUTE,IA,West Des Moines,50265
8486,NATL EDUC CENTER,IA,West Des Moines,50265
022345,BOISE BIBLE COLLEGE,ID,Boise,83714
1616,BOISE STATE UNIVERSITY,ID,Boise,83725
4553,ITT TECHNICAL INSTITUTE,ID,Boise,83700
1617,ALBERTSON COLLEGE,ID,Caldwell,83605
4539,NORTH IDAHO COLLEGE,ID,Coeur D Alene,83814
1623,NORTH IDAHO COLLEGE,ID,Coeur d'Alene,83814
4091,COLLEGE SAINT GERTRUDE,ID,Cottonwood,83522
1621,LEWIS-CLARK ST COLLEGE,ID,Lewiston,83501
1626,UNIV IDAHO,ID,Moscow,83843
1624,NORTHWEST NAZARENE C,ID,Nampa,83651
1620,IDAHO ST UNIVERSITY,ID,Pocatello,83209
1625,BYU-IDAHO,ID,Rexburg,83460
4657,RICKS COLLEGE,ID,Rexburg,83460
1619,COLLEGE SOUTHERN IDAHO,ID,Twin Falls,83303
4114,COLLEGE SOUTHERN IDAHO,ID,Twin Falls,83301
022966,DEVRY INSTITUTE TECH,IL,Addison,60101
1634,AURORA UNIVERSITY,IL,Aurora,60506
1636,SOUTHWESTERN ILLINOIS COLLEGE,IL,Belleville,62221
030838,HEARTLAND COMMUNITY COLLEGE,IL,Bloomington,61701
1696,ILLINOIS WESLEYAN UNIVERSITY,IL,Bloomington,61702
8256,MENNONITE COLL NURSING,IL,Bloomington,61701
3970,PARKS COLLEGE-ST. LOUIS,IL,Cahokia,62206
1643,SPOON RIVER COLLEGE,IL,Canton,61520
8237,SOUTHERN ILLINOIS UNIVERSITY,IL,Carbondale,62901-4701
1758,SOUTHERN ILLINOIS UNIVERSITY - CARBONDALE,IL,Carbondale,62901
1639,BLACKBURN COLLEGE,IL,Carlinville,62626
1357,JOHN A LOGAN COLLEGE,IL,Carterville,62918
8076,JOHN A LOGAN COLLEGE,IL,Carterville,62918
1701,KASKASKIA COLLEGE,IL,Centralia,62801
7118,PARKLAND COLLEGE,IL,Champaign,61821-1899
1674,EASTERN ILLINOIS UNIVERSITY,IL,Charleston,61920
020681,ADLER SCH PROF PSYCH,IL,Chicago,60601
1628,AMERICAN ACADEMY ART,IL,Chicago,60604
1629,AMERICAN CONSV MUSIC,IL,Chicago,60602
021799,AMERICAN SCH PROF PSYCHOLOGY,IL,Chicago,60604
9232,CATHOLIC THEOLOGICAL UNION,IL,Chicago,60615
029050,CCC - CITY-WIDE COLLEGE,IL,Chicago,60606
1648,CCC - HARRY S TRUMAN COL,IL,Chicago,60640
1654,CCC - KENNEDY-KING COLLEGE,IL,Chicago,60621
1650,CCC - MALCOLM X COLLEGE,IL,Chicago,60612
9767,CCC - OLIVE-HARVEY COLLEGE,IL,Chicago,60628
1649,CCC - RICHARD J DALEY COLLEGE,IL,Chicago,60652
1655,CCC - WILBUR WRIGHT COLLEGE,IL,Chicago,60634
1652,CCC-HAROLD WASHINGTON,IL,Chicago,60601
8544,CHICAGO COLL COMMERCE,IL,Chicago,60603
021553,CHICAGO SCH PROF PSY,IL,Chicago,60605
1694,CHICAGO STATE UNIVERSITY,IL,Chicago,60628
1661,CHICAGO THEOLOGICAL SEMINARY,IL,Chicago,60637
8727,CITY COL CHGO-CITY WIDE,IL,Chicago,60606
1647,CITY COLLEGES CHICAGO,IL,Chicago,60606
7707,COLUMBIA COLLEGE,IL,Chicago,60605
1665,COLUMBIA COLLEGE ILLINOIS,IL,Chicago,60605
1671,DEPAUL UNIVERSITY,IL,Chicago,60604
1690,DR WILLIAM SCHOLL COL PODIATRI,IL,Chicago,60610
021686,EAST-WEST UNIVERSITY,IL,Chicago,60605
35103,ERIKSON INST,IL,Chicago,60611
020552,HARRINGTON INST INTER DESGN,IL,Chicago,60605
1689,ILLINOIS C OPTOMETRY,IL,Chicago,60616
1691,ILLINOIS INST TECH,IL,Chicago,60616
025737,INSTITUTE FOR CLINICAL SW,IL,Chicago,60602
021603,INTERNATIONAL ACADEMY DESIGN TECH.,IL,Chicago,60602-8736
1698,JOHN MARSHALL LAW SCHOOL,IL,Chicago,60604
020754,KELLER GRAD SCH MGMT,IL,Chicago,60506
025276,LEXINGTON COLLEGE,IL,Chicago,60643
1710,LOYOLA UNIV-CHICAGO,IL,Chicago,60611
1712,LUTHERAN SCH THEOL AT CHI,IL,Chicago,60615
1716,MACCORMAC JUNIOR COLLEGE,IL,Chicago,60605
1721,MC CORMICK THEOL SEMINARY,IL,Chicago,60637
1723,MEADVILLE/LOMBARD THEOLOGICAL,IL,Chicago,60637
1727,MOODY BIBLE INST,IL,Chicago,60610
1731,MUNDELEIN COLLEGE,IL,Chicago,60611
022861,NAES COLLEGE,IL,Chicago,60659
1735,NORTH PARK UNIVERSITY,IL,Chicago,60625
1693,NORTHEASTERN ILLINOIS UNIVERSITY,IL,Chicago,60625
012362,NORTHWESTERN BUSINESS COLLEGE,IL,Chicago,60630
9035,PHILLIPS COLLEGE-CHICAGO,IL,Chicago,60606
1746,ROBERT MORRIS COLLEGE IL,IL,Chicago,60601
1749,ROOSEVELT UNIVERSITY,IL,Chicago,60605-1394
9800,RUSH UNIVERSITY,IL,Chicago,60612
021854,SAINT AUGUSTINE COLLEGE,IL,Chicago,60640
999882,SCHOLL COLL POD MED,IL,Chicago,60610
1753,SCHOOL ART INST CHGO,IL,Chicago,60603
999865,SO CHICAGO HOSP SCH NURSING,IL,Chicago,60617
1663,SPERTUS COLL JUDAICA,IL,Chicago,60605-1994
1768,ST XAVIER COLLEGE,IL,Chicago,60655
011810,TAYLOR BUSINESS INSTITUTE,IL,Chicago,60601-5908
020732,TELSHE YESHIVA-CHICAGO,IL,Chicago,60625
1774,UNIV CHICAGO,IL,Chicago,60637
1776,UNIVERSITY ILLINOIS - CHICAGO,IL,Chicago,60690
1778,VANDERCOOK COLL MUS,IL,Chicago,60616
1640,PRAIRIE STATE COLLEGE,IL,Chicago Hts,60411
1728,MORTON COLLEGE,IL,Cicero,60804
7691,MCHENRY COUNTY COLLEGE,IL,Crystal Lake,60012
1669,DANVILLE AREA COMMUNITY COLLEGE,IL,Danville,61832
010501,LAKEVIEW COLLEGE NURSING,IL,Danville,61832
1724,MILLIKIN UNIVERSITY,IL,Decatur,62522
010879,RICHLAND COM COLLEGE,IL,Decatur,62521
1772,TRINITY COLLEGE-IL,IL,Deerfield,60015
012193,TRINITY EVANGELICAL DIV,IL,Deerfield,60015
1737,NORTHERN ILLINOIS UNIVERSITY,IL,Dekalb,60115
9896,OAKTON COMMUNITY COLLEGE,IL,Des Plaines,60016
1670,DELOURDES COLLEGE,IL,DesPlaines,60016
1752,SAUK VALLEY COMMUNITY COLLEGE,IL,Dixon,61021
1657,CHI COLL OSTEOPATHIC,IL,Downers Grove,60515
6753,ILLINOIS CENTRAL COLLEGE,IL,East Peoria,61635
9332,STATE COMM. COL EAST ST. LOUIS,IL,East Saint Louis,62201
1759,SOUTHERN ILLINOIS-EDWARDSVILLE,IL,Edwardsville,62026-1064
1675,ELGIN COMMUNITY COLLEGE,IL,Elgin,60123
1700,JUDSON COLLEGE,IL,Elgin,60123
1676,ELMHURST COLLEGE,IL,Elmhurst,60126
1744,PRINCIPIA COLLEGE,IL,Elsah,62028
1678,EUREKA COLLEGE,IL,Eureka,61530
1672,DEVRY INST TECH CHGO,IL,Evanston,60202
1682,GARRETT-EVANGELICAL THEOL SEM,IL,Evanston,60201
1703,KENDALL COLLEGE,IL,Evanston,60201
1733,NATIONAL LOUIS UNIVERSITY,IL,Evanston,60201
1739,NORTHWESTERN UNIVERSITY,IL,Evanston,60204
1754,SEABURY WESTERN THEOL SEM,IL,Evanston,60201
020744,ILLINOIS EASTERN COMMUNITY COLLEGES,IL,Fairfield,62837
1681,HIGHLAND COMM. COLLEGE,IL,Freeport,61032
7265,CARL SANDBURG COLLEGE,IL,Galesburg,61401
1704,KNOX COLLEGE,IL,Galesburg,61401
6656,COLLEGE DUPAGE,IL,Glen Ellyn,60137
010020,LEWIS CLARK COMM. COLLEGE,IL,Godfrey,62035
1430,LEWIS CLARK COMMUNITY COLLEGE,IL,Godfrey,62035
7694,COLLEGE LAKE COUNTY,IL,Grayslake,60030
1684,GREENVILLE COLLEGE,IL,Greenville,62246
1757,SOUTHEASTERN ILLINOIS COLLEGE,IL,Harrisburg,62946
1777,SOUTHEASTERN ILLINOIS COLLEGE,IL,Harrisburg,62946
7119,REND LAKE COLLEGE,IL,Ina,62846
1688,ILLINOIS COLLEGE,IL,Jacksonville,62650
1717,MACMURRAY COLLEGE,IL,Jacksonville,62650
1699,JOLIET JUNIOR COLLEGE,IL,Joliet,60436
6243,ST JOSEPH COLL NURSING,IL,Joliet,60435
1664,UNIVERSITY ST FRANCIS,IL,Joliet,60435
7690,KANKAKEE COMMUNITY COLLEGE,IL,Kankakee,60901
1741,OLIVET NAZARENE UNIVERSITY,IL,Kankakee,60901
7538,BLACK HAWK COLLEGE EAST,IL,Kewanee,61443
1635,BARAT COLLEGE,IL,Lake Forest,60045
1706,LAKE FOREST COLLEGE,IL,Lake Forest,60045
023192,LAKE FOREST GRAD SCH MGMT,IL,Lake Forest,60045
1722,MCKENDREE COLLEGE,IL,Lebanon,62254
1708,LINCOLN CHR COLL SEM,IL,Lincoln,62656
1709,LINCOLN COLLEGE,IL,Lincoln,62656
1767,BENEDICTINE UNIVERSITY,IL,Lisle,60532
029389,DEVRY INSTIT TECH,IL,Lombard,
1732,NATIONAL HEALTH SCIENCE,IL,Lombard,60148
1736,NORTHERN BAPTIST THEOL,IL,Lombard,60148
1780,WESTERN ILLINOIS UNIVERSITY,IL,Macomb,61455
7684,KISHWAUKEE COLLEGE,IL,Malta,60150
7644,LAKE LAND COLLEGE,IL,Mattoon,61938
1638,BLACK HAWK COLLEGE,IL,Moline,61265
1725,MONMOUTH COLLEGE,IL,Monmouth,61462
8880,MORRISON INST TECHNOLOGY,IL,Morrison,61270
1779,WABASH VALLEY COLLEGE,IL,Mount Carmel,62863
1765,UNIV ST MARY-LAKE/MUNDEL,IL,Mundelein,60060
1659,UNIV HEALTH SCI-CHGO MED,IL,N Chicago,60064
1734,NORTH CENTRAL COLLEGE,IL,Naperville,60540-4690
1692,ILLINOIS STATE UNIVERSITY,IL,Normal,61761
1637,BETHANY THEOL SEMINARY,IL,Oak Brook,60521
025228,FOX COLLEGE,IL,Oak Lawn,60453-1999
6250,WEST SUBURBN C NURSE,IL,Oak Park,60302
1705,ILLINOIS VALLEY COMMUNITY COLLEGE,IL,Oglesby,61348
1742,ILLINOIS EASTERN COM OLNEY,IL,Olney,62450
3961,WM RAINEY HARPER COLLEGE,IL,Palatine,60067
7692,MORAINE VALLEY COMMUNITY COLLEGE,IL,Palos Hills,60465-0937
1771,TRINITY CHRISTIAN COLLEGE,IL,Palos Hts,60463
1641,BRADLEY UNIVERSITY,IL,Peoria,61625
6228,METHODIST COLLEGE,IL,Peoria,61603
4568,MIDSTATE COLLEGE,IL,Peoria,60614-3558
6240,ST FRANCIS MED CTR,IL,Peoria,61603
6214,BLESSING-REIMAN COLL,IL,Quincy,62301
012056,GEM CITY COLLEGE,IL,Quincy,62306
012813,JOHN WOOD COMM. COLLEGE,IL,Quincy,62301
1745,QUINCY UNIVERSITY,IL,Quincy,62301
1666,CONCORDIA UNIVERSITY,IL,River Forest,60305
1750,DOMINICAN UNIVERSITY,IL,River Forest,60305
1773,TRITON COLLEGE,IL,River Grove,60171
9786,ILL EASTERN COM LINCOLN TR,IL,Robinson,62454
1633,AUGUSTANA COLLEGE IL,IL,Rock Island,61201
6225,TRINITY COLLEGE NURSING HEALTH,IL,Rock Island,61201
1747,ROCK VALLEY COLLEGE,IL,Rockford,61101
8545,ROCKFORD BUSINESS COLLEGE,IL,Rockford,61103
1748,ROCKFORD COLLEGE,IL,Rockford,61108
9987,ST. ANTHONY COL NURSING,IL,Rockford,61101
1707,LEWIS UNIVERSITY,IL,Romeoville,60441
1685,HEBREW THEO. COLLEGE,IL,Skokie,60077
666917,KNOWLEDGE SYSTEMS INSTITUTE,IL,Skokie,60076
1769,SOUTH SUBURBAN COLLEGE,IL,South Holland,60473-1270
7170,LINCOLN LAND COMMUNITY COLLEGE,IL,Springfield,62708
1761,SPRINGFIELD COLLEGE ILLINOIS,IL,Springfield,62702-2094
6241,ST JOHN'S COLLEGE,IL,Springfield,62702
9333,UNIV IL-SPRINGFIELD,IL,Springfield,62794
6931,WAUBONSEE COMMUNITY COLLEGE,IL,Sugar Grove,60554
7693,SHAWNEE CMTY COLL,IL,Ullin,62992
9145,GOVERNORS STATE UNIV,IL,Univ Park,60466
8001,UNIV IL CENTRAL OFFICE,IL,Urbana,61801
1775,UNIV IL URBANA-CHAMPAIGN,IL,Urbana,61801
1756,SHIMER COLLEGE,IL,Waukegan,60085
1781,WHEATON COLLEGE,IL,Wheaton,60187
021642,FOREST INST PROF PSYCHOLOGY,IL,Wheeling,60090
1783,WORSHAM COLLEGE MORTUARY SCI,IL,Wheeling,
1785,ANDERSON UNIVERSITY,IN,Anderson,46012
1839,TRINE UNIVERSITY,IN,Angola,46703
1608,OAKLAND CITY COLLEGE BEDFORD,IN,Bedford,47421
1809,INDIANA UNIVERSITY BLOOMINGTON,IN,Bloomington,47405
010038,INDIANA VOC TECH COL-COLLUMBUS,IN,Columbus,47203
1844,WABASH COLLEGE,IN,Crawfrdsvil,47933
999654,HYLES-ANDERSON COLLEGE,IN,Crown Point,
1784,ANCILLA COLLEGE,IN,Donaldson,46513
9749,GOSHEN BIBLICAL SEMINARY,IN,Elkhart,46517
1823,MENNONITE BIBLICAL SEMINARY,IN,Elkhart,46517
9925,INDIANA VOC TECHNICAL COL-SW,IN,Evansville,47710
7326,ITT TECHNICAL INSTITUTE-EVANS,IN,Evansville,47715
1795,UNIVERSITY EVANSVILLE,IN,Evansville,47722
1808,UNIVERSITY SOUTHERN INDIANA,IN,Evansville,47712
999831,CONCORDIA SR COLLEGE,IN,Fort Wayne,46805
1667,CONCORDIA THEOLOGICAL SEMINARY,IN,Fort Wayne,46825
1828,IN UNIV PURDUE FORT WAYNE,IN,Fort Wayne,48805
1805,INDIANA INST TECH,IN,Fort Wayne,46803
9926,INDIANA VOC TECHNICAL COL-NE,IN,Fort Wayne,46805
4579,INTL BUSINESS COLL,IN,Fort Wayne,46804
1797,TAYLOR UNIVERSITY-FORT WAYNE,IN,Fort Wayne,46807
1832,UNIVERSITY ST FRANCIS,IN,Fort Wayne,46808
1798,FRANKLIN COLLEGE,IN,Franklin,46131
1815,INDIANA UNIV NW,IN,Gary,46408
1799,GOSHEN COLLEGE,IN,Goshen,46526
1792,DEPAUW UNIVERSITY,IN,Greencastle,46135
1827,PURDUE UNIV CALUMET,IN,Hammond,46323
1801,HANOVER COLLEGE,IN,Hanover,47243
1803,HUNTINGTON COLLEGE,IN,Huntington,46750
1813,INDIANA - PURDUE UNIVERSITY,IN,Indianaplis,46202
1789,CHRISTIAN THEOLOGICAL SEMINARY,IN,Indianapolis,46208
9917,INDIANA VOC TECHNICAL COL,IN,Indianapolis,46206
1311,INDIANA VOC-TEC COLL INDIANPLS,IN,Indianapolis,46206
7329,ITT TECHNICAL INSTITUTE-INDPLS,IN,Indianapolis,46268
021408,MARTIN UNIVERSITY,IN,Indianapolis,46218
1804,UNIVERSITY INDIANAPOLIS,IN,Indianapolis,46227
1788,BUTLER UNIVERSITY,IN,Indianpolis,46208
8329,ITT TECH INST INDNPL,IN,Indianpolis,46268
1821,MARIAN COLLEGE,IN,Indianpolis,46222
010618,MID-AMER COL FUNERAL,IN,Jeffersonvl,47130
010041,IN VOC TECH COL-KOKOMO,IN,Kokomo,46901
1814,INDIANA UNIVERSITY KOKOMO,IN,Kokomo,46904
010039,IVY TECH COM COLLEGE IN - LAFAYETTE,IN,Lafayette,47903-6299
013144,IN VOC TECHNICAL COL-SE,IN,Madison,47250
1822,INDIANA WESLEYAN UNIVERSITY,IN,Marion,46953
1787,BETHEL COLLEGE IN,IN,Mishawaka,46544
1786,BALL STATE UNIVERSITY,IN,Muncie,47306
013146,IN VOC TECH COL-EASTCENTRAL,IN,Muncie,47302
1820,MANCHESTER COLLEGE,IN,N Manchestr,46962
1817,INDIANA UNIV SO EAST,IN,New Albany,47150
7263,HOLY CROSS JR COLLEGE,IN,Notre Dame,46556
1836,SAINT MARY'S COLLEGE,IN,Notre Dame,46556
1840,UNIV NOTRE DAME,IN,Notre Dame,46556
1824,OAKLAND CITY COLLEGE,IN,Oakland Cty,47660
1833,ST JOSEPHS COLLEGE,IN,Rensselaer,47978
1793,EARLHAM COLLEGE,IN,Richmond,47374
1811,INDIANA UNIVERSITY EAST,IN,Richmond,47374
1283,INDIANA VOC-TEC COLL RICHMOND,IN,Richmond,47374
1835,SAINT MARY-OF-THE-WOODS COLL,IN,Saint Mary Woods,47876
010109,IN VOC TECH COL-SOUTHCENTRAL,IN,Sellersburg,47172
1816,INDIANA UNIVERSITY SOUTH BEND,IN,South Bend,46634
8423,INDIANA VOC TECH NORTHCENTRAL,IN,South Bend,46619
3140,MICHIANA COLLEGE COMMERCE,IN,South Bend,46617
1837,ST MEINRAD COLLEGE,IN,St Meinrad,47577
7276,ST MEINRAD SCH THEOLOGY,IN,St Meinrad,47577
1807,INDIANA STATE UNIVERSITY,IN,Terre Haute,47809
9563,INDIANA STATE UNIVERSITY,IN,Terre Haute,47809
8547,INDIANA VOC TECH COL-WALBASH,IN,Terre Haute,47802
1830,ROSE-HULMAN INST TECH,IN,Terre Haute,47803
1838,TAYLOR UNIVERSITY,IN,Upland,46989
1842,VALPARAISO UNIVERSTY,IN,Valparaiso,46383
1843,VINCENNES UNIVERSITY,IN,Vincennes,47591
1825,PURDUE UNIV-MAIN CAMPUS,IN,West Lafayette,47907-2040
1826,PURDUE UNIV N CNTRL,IN,Westville,46391
1834,CALUMET CLG ST JOSPH,IN,Whiting,46394
1800,GRACE COLLEGE,IN,Winona Lake,46590
025384,GRACE THEOLOGICAL SEMINARY,IN,Winona Lake,46590
6008,COWLEY COUNTY CMTY COLLEGE,KS,Arkansas City,67005
1902,COWLEY COUNTY COM COLLEGE,KS,Arkansas City,67005
010256,BENEDICTINE COLLEGE,KS,Atchison,66002
1903,BAKER UNIVERSITY,KS,Baldwin Cty,66006
1936,NEOSHO CMTY COLL,KS,Chanute,66720
1910,COFFEYVILLE COM COLLEGE,KS,Coffeyville,67337
6102,COFFEYVILLE COMMUNITY COLLEGE,KS,Coffeyville,67337
1911,COLBY COMMUNITY COLLEGE,KS,Colby,67701
6129,COLBY COMMUNITY COLLEGE,KS,Colby,67701
1909,CLOUD CMTY COLL,KS,Concordia,66901
1913,DODGE CITY COM COL,KS,Dodge City,67801
6166,DODGE CITY COMMUNITY COLLEGE,KS,Dodge City,67801
1944,ST MARY PLAINS COLL,KS,Dodge City,67801
1906,BULTER COUNTY COM COLLEGE,KS,El Dorado,67042
6191,BUTLER COMMUNITY COLLEGE,KS,El Dorado,67042
1927,EMPORIA STATE UNIV,KS,Emporia,66801
1947,U S ARMY COMMAND GENRL STAFF,KS,Fort Leavenworth,66027
1916,FT SCOTT CMTY COL,KS,Fort Scott,66701
171018,ARMY EDUCATION CENTER,KS,Ft Riley,66442-6824
1919,GARDEN CITY COM COL,KS,Garden City,67846
6246,GARDEN CITY COMMUNITY COLLEGE,KS,Garden City,67846
4608,BARTON COUNTY COMMUNITY COLLEG,KS,Great Bend,67530
1915,FORT HAYS STATE UNIV,KS,Hays,67601
1920,HESSTON COLLEGE,KS,Hesston,67062
6274,HESSTON COLLEGE,KS,Hesston,67062
1921,HIGHLAND CMTY COLL,KS,Highland,66035
1946,TABOR COLLEGE,KS,Hillsboro,67063
1923,HUTCHINSON CMTY COLL,KS,Hutchinson,67501
1924,INDEPENDENCE CMTY C,KS,Independnce,67301
1901,ALLEN COUNT COM COLLEGE,KS,Iola,66749
1907,CENTRAL BAPTIST THEOL SEM,KS,Kansas City,66102
1914,DONNELLY COLLEGE,KS,Kansas City,66102
6167,DONNELLY COLLEGE,KS,Kansas City,66102
1925,KANSAS CITY KANSAS COMMUNITY COLLEGE,KS,Kansas City,66112
4605,UNIVERSITY KANSAS MEDICAL CENTER,KS,Kansas City,66103
010438,HASKELL INDIAN JC,KS,Lawrence,66046
1948,UNIVERSITY KANSAS,KS,Lawrence,66045
8228,SEWARD CNTY CMTY COL,KS,Liberal,67901
1904,BETHANY COLLEGE,KS,Lindsborg,67456
1928,KANSAS STATE UNIVERSITY,KS,Manhattan,66506
1931,MANHATTAN CHRISTAN C,KS,Manhattan,66502
1908,CENTRAL COLLEGE,KS,McPherson,67460
6088,CENTRAL COLLEGE,KS,Mcpherson,67460
1933,MCPHERSON COLLEGE,KS,Mcpherson,67460
1905,BETHEL COLLEGE KS,KS,N Newton,67117
7032,MID-AMERICAN NAZARENE COL,KS,Olathe,66061
1937,OTTAWA UNIVERSITY,KS,Ottawa,66067
020907,CLEVELAND CHIR COL KC,KS,Overland Pk,66210
8244,JOHNSON CMTY COLL,KS,Overland Pk,66210
1930,LABETTE COMMUNITY COLLEGE,KS,Parsons,67357
6576,LABETTE COMMUNITY COLLEGE,KS,Parsons,67357
1926,PITTSBURG STATE UNIV,KS,Pittsburg,66762
1938,PRATT COMMUNITY COLLEGE,KS,Pratt,67124
6581,PRATT COMMUNITY COLLEGE,KS,Pratt,67124
1943,ST MARY'S UNIVERSITY,KS,Saint Marys,66536
6755,BROWN MACKIE COLLEGE,KS,Salina,67401
6345,KANSAS TECHNICAL INSTITUTE,KS,Salina,67401
1929,KANSAS WESLEYAN UNIVERSITY,KS,Salina,67401
1945,STERLING COLLEGE KS,KS,Sterling,67579
1949,WASHBURN UNIVERSITY,KS,Topeka,66621
1918,FRIENDS UNIVERSITY,KS,Wichita,67213
1950,WICHITA ST UNIV,KS,Wichita,67208
1940,SOUTHWESTERN COLLEGE,KS,Winfield,67156
